Input Start Date,Input End Date,Start Date,End Date,Model Result,Model Sharpe,SPY Buy/Hold Result,SPY Sharpe,SPY Delta
2023-05-08 00:00:00,2024-05-07 00:00:00,2023-05-09 00:00:00,2024-05-07 00:00:00,85.98,2.743112,27.67,2.191854,58.31
2023-01-06 00:00:00,2024-01-06 00:00:00,2023-01-09 00:00:00,2024-01-05 00:00:00,77.98,2.509615,22.48,1.657888,55.5
2022-09-23 00:00:00,2023-09-23 00:00:00,2022-09-26 00:00:00,2023-09-22 00:00:00,72.05,1.932523,20.01,1.151732,52.04
2023-05-06 00:00:00,2024-05-05 00:00:00,2023-05-09 00:00:00,2024-05-03 00:00:00,81.86,2.662232,26.22,2.10741,55.64
2023-03-22 00:00:00,2024-03-21 00:00:00,2023-03-23 00:00:00,2024-03-21 00:00:00,98.07,3.258681,34.74,2.658631,63.33
2022-01-15 00:00:00,2023-01-15 00:00:00,2022-01-19 00:00:00,2023-01-13 00:00:00,-9.74,-0.114509,-10.36,-0.334152,0.62
2023-05-01 00:00:00,2024-04-30 00:00:00,2023-05-02 00:00:00,2024-04-30 00:00:00,82.77,2.709276,23.95,1.923017,58.82
2022-04-07 00:00:00,2023-04-07 00:00:00,2022-04-08 00:00:00,2023-04-06 00:00:00,8.41,0.408623,-7.03,-0.198592,15.44
2021-09-28 00:00:00,2022-09-28 00:00:00,2021-09-29 00:00:00,2022-09-28 00:00:00,-16.12,-0.400091,-13.42,-0.553888,-2.7
2024-03-18 00:00:00,2025-03-18 00:00:00,2024-03-19 00:00:00,2025-03-18 00:00:00,58.53,1.658482,5.29,1.40486,53.24
2021-09-06 00:00:00,2022-09-06 00:00:00,2021-09-08 00:00:00,2022-09-06 00:00:00,-15.63,-0.383973,-12.11,-0.508309,-3.52
2022-06-28 00:00:00,2023-06-28 00:00:00,2022-06-29 00:00:00,2023-06-28 00:00:00,77.57,1.977402,16.61,0.894328,60.96
2022-04-10 00:00:00,2023-04-10 00:00:00,2022-04-12 00:00:00,2023-04-10 00:00:00,10.45,0.463266,-4.96,-0.104665,15.41
2022-06-14 00:00:00,2023-06-14 00:00:00,2022-06-15 00:00:00,2023-06-14 00:00:00,80.34,1.970905,17.24,0.896283,63.1
2021-08-04 00:00:00,2022-08-04 00:00:00,2021-08-05 00:00:00,2022-08-04 00:00:00,-4.42,0.009027,-4.91,-0.144225,0.49
2023-01-23 00:00:00,2024-01-23 00:00:00,2023-01-24 00:00:00,2024-01-23 00:00:00,66.7,2.366047,23.0,1.712886,43.7
2023-12-29 00:00:00,2024-12-28 00:00:00,2024-01-02 00:00:00,2024-12-27 00:00:00,116.33,2.869206,15.24,2.346344,101.09
2022-02-10 00:00:00,2023-02-10 00:00:00,2022-02-11 00:00:00,2023-02-10 00:00:00,3.14,0.264327,-5.86,-0.133466,9.0
2021-12-13 00:00:00,2022-12-13 00:00:00,2021-12-14 00:00:00,2022-12-13 00:00:00,-16.81,-0.381993,-11.94,-0.408342,-4.87
2022-09-29 00:00:00,2023-09-29 00:00:00,2022-09-30 00:00:00,2023-09-29 00:00:00,72.39,1.949746,21.57,1.239633,50.82
2023-06-09 00:00:00,2024-06-08 00:00:00,2023-06-12 00:00:00,2024-06-07 00:00:00,86.2,2.853033,24.88,2.042082,61.32
2023-11-20 00:00:00,2024-11-19 00:00:00,2023-11-21 00:00:00,2024-11-19 00:00:00,128.22,2.973563,20.65,2.686858,107.57
2021-09-07 00:00:00,2022-09-07 00:00:00,2021-09-08 00:00:00,2022-09-07 00:00:00,-16.16,-0.403149,-10.53,-0.420366,-5.63
2022-01-24 00:00:00,2023-01-24 00:00:00,2022-01-25 00:00:00,2023-01-24 00:00:00,2.1,0.239736,-6.39,-0.152796,8.49
2023-01-23 00:00:00,2024-01-23 00:00:00,2023-01-24 00:00:00,2024-01-23 00:00:00,66.7,2.366047,23.0,1.712886,43.7
2023-08-13 00:00:00,2024-08-12 00:00:00,2023-08-15 00:00:00,2024-08-12 00:00:00,63.99,2.085397,23.91,2.041099,40.08
2023-05-15 00:00:00,2024-05-14 00:00:00,2023-05-16 00:00:00,2024-05-14 00:00:00,86.76,2.769419,29.4,2.314456,57.36
2022-12-16 00:00:00,2023-12-16 00:00:00,2022-12-19 00:00:00,2023-12-15 00:00:00,78.3,2.515125,25.38,1.7844,52.92
2024-04-03 00:00:00,2025-04-03 00:00:00,2024-04-04 00:00:00,2025-04-03 00:00:00,62.09,1.703305,5.83,1.722224,56.26
2024-01-20 00:00:00,2025-01-19 00:00:00,2024-01-23 00:00:00,2025-01-17 00:00:00,122.24,2.886151,12.33,2.12374,109.91
2024-03-19 00:00:00,2025-03-19 00:00:00,2024-03-20 00:00:00,2025-03-19 00:00:00,51.58,1.493964,4.32,1.179929,47.26
2024-06-15 00:00:00,2025-06-15 00:00:00,2024-06-18 00:00:00,2025-06-13 00:00:00,74.23,1.768795,-1.01,-0.81969,75.24
2022-06-01 00:00:00,2023-06-01 00:00:00,2022-06-02 00:00:00,2023-06-01 00:00:00,46.44,1.345711,2.77,0.235853,43.67
2023-07-20 00:00:00,2024-07-19 00:00:00,2023-07-21 00:00:00,2024-07-19 00:00:00,68.24,2.442452,23.11,1.916794,45.13
2024-06-28 00:00:00,2025-06-28 00:00:00,2024-07-01 00:00:00,2025-06-27 00:00:00,88.21,1.984255,-0.75,-0.745039,88.96
2022-03-07 00:00:00,2023-03-07 00:00:00,2022-03-08 00:00:00,2023-03-07 00:00:00,5.94,0.34204,-2.77,-0.002276,8.71
2023-02-20 00:00:00,2024-02-20 00:00:00,2023-02-22 00:00:00,2024-02-20 00:00:00,85.85,2.933848,26.54,2.003868,59.31
2022-01-11 00:00:00,2023-01-11 00:00:00,2022-01-12 00:00:00,2023-01-11 00:00:00,-16.83,-0.359023,-14.67,-0.533702,-2.16
2022-05-19 00:00:00,2023-05-19 00:00:00,2022-05-20 00:00:00,2023-05-19 00:00:00,47.15,1.355555,9.26,0.525442,37.89
2022-07-18 00:00:00,2023-07-18 00:00:00,2022-07-19 00:00:00,2023-07-18 00:00:00,81.19,2.06356,17.68,0.955751,63.51
2022-03-17 00:00:00,2023-03-17 00:00:00,2022-03-18 00:00:00,2023-03-17 00:00:00,-3.59,0.064725,-10.78,-0.374682,7.19
2023-12-28 00:00:00,2024-12-27 00:00:00,2023-12-29 00:00:00,2024-12-27 00:00:00,114.5,2.842138,14.59,2.24089,99.91
2022-04-08 00:00:00,2023-04-08 00:00:00,2022-04-11 00:00:00,2023-04-06 00:00:00,10.13,0.454058,-5.41,-0.125221,15.54
2022-01-31 00:00:00,2023-01-31 00:00:00,2022-02-01 00:00:00,2023-01-31 00:00:00,-6.59,-0.019408,-8.8,-0.2632,2.21
2022-08-22 00:00:00,2023-08-22 00:00:00,2022-08-23 00:00:00,2023-08-22 00:00:00,60.49,1.707206,7.99,0.511249,52.5
2023-04-08 00:00:00,2024-04-07 00:00:00,2023-04-11 00:00:00,2024-04-05 00:00:00,86.34,3.009828,28.37,2.250125,57.97
2024-07-04 00:00:00,2025-07-04 00:00:00,2024-07-08 00:00:00,2025-07-03 00:00:00,97.99,2.09147,-2.53,-3.273956,100.52
2021-10-25 00:00:00,2022-10-25 00:00:00,2021-10-26 00:00:00,2022-10-25 00:00:00,-22.28,-0.636364,-14.3,-0.558598,-7.98
2022-05-06 00:00:00,2023-05-06 00:00:00,2022-05-09 00:00:00,2023-05-05 00:00:00,39.79,1.157553,5.39,0.351285,34.4
2021-11-17 00:00:00,2022-11-17 00:00:00,2021-11-18 00:00:00,2022-11-17 00:00:00,-20.24,-0.55047,-14.8,-0.546749,-5.44
2023-09-30 00:00:00,2024-09-29 00:00:00,2023-10-03 00:00:00,2024-09-27 00:00:00,95.41,2.690681,29.72,2.914227,65.69
2023-09-01 00:00:00,2024-08-31 00:00:00,2023-09-05 00:00:00,2024-08-30 00:00:00,66.96,2.140162,22.16,2.031264,44.8
2022-11-18 00:00:00,2023-11-18 00:00:00,2022-11-21 00:00:00,2023-11-17 00:00:00,69.42,2.150295,16.04,1.118936,53.38
2022-11-28 00:00:00,2023-11-28 00:00:00,2022-11-29 00:00:00,2023-11-28 00:00:00,68.1,2.155694,16.92,1.179917,51.18
2021-09-17 00:00:00,2022-09-17 00:00:00,2021-09-20 00:00:00,2022-09-16 00:00:00,-12.98,-0.281167,-9.83,-0.37141,-3.15
2022-11-30 00:00:00,2023-11-30 00:00:00,2022-12-01 00:00:00,2023-11-30 00:00:00,57.15,1.947094,13.8,1.00873,43.35
2024-07-07 00:00:00,2025-07-07 00:00:00,2024-07-09 00:00:00,2025-07-07 00:00:00,97.54,2.080358,-2.62,-3.553798,100.16
2024-03-15 00:00:00,2025-03-15 00:00:00,2024-03-18 00:00:00,2025-03-14 00:00:00,55.47,1.59668,5.87,1.537268,49.6
2023-06-18 00:00:00,2024-06-17 00:00:00,2023-06-21 00:00:00,2024-06-17 00:00:00,86.65,2.922591,27.14,2.214231,59.51
2023-07-19 00:00:00,2024-07-18 00:00:00,2023-07-20 00:00:00,2024-07-18 00:00:00,67.39,2.430285,23.93,1.980602,43.46
2023-04-26 00:00:00,2024-04-25 00:00:00,2023-04-27 00:00:00,2024-04-25 00:00:00,76.86,2.561615,23.85,1.926294,53.01
2023-06-15 00:00:00,2024-06-14 00:00:00,2023-06-16 00:00:00,2024-06-14 00:00:00,86.52,2.900209,24.84,2.043905,61.68
2024-05-06 00:00:00,2025-05-06 00:00:00,2024-05-07 00:00:00,2025-05-06 00:00:00,73.55,1.713266,5.0,2.350835,68.55
2021-12-27 00:00:00,2022-12-27 00:00:00,2021-12-28 00:00:00,2022-12-27 00:00:00,-22.79,-0.601062,-18.72,-0.741399,-4.07
2022-01-26 00:00:00,2023-01-26 00:00:00,2022-01-27 00:00:00,2023-01-26 00:00:00,4.01,0.292055,-4.62,-0.07473,8.63
2023-06-30 00:00:00,2024-06-29 00:00:00,2023-07-03 00:00:00,2024-06-28 00:00:00,78.72,2.647513,24.35,2.034765,54.37
2022-06-14 00:00:00,2023-06-14 00:00:00,2022-06-15 00:00:00,2023-06-14 00:00:00,80.34,1.970905,17.24,0.896283,63.1
2022-10-28 00:00:00,2023-10-28 00:00:00,2022-10-31 00:00:00,2023-10-27 00:00:00,49.51,1.533239,8.01,0.57831,41.5
2022-11-23 00:00:00,2023-11-23 00:00:00,2022-11-25 00:00:00,2023-11-22 00:00:00,64.1,2.065509,14.88,1.050803,49.22
2022-06-10 00:00:00,2023-06-10 00:00:00,2022-06-13 00:00:00,2023-06-09 00:00:00,77.93,1.962341,16.58,0.868934,61.35
2022-12-12 00:00:00,2023-12-12 00:00:00,2022-12-13 00:00:00,2023-12-12 00:00:00,59.43,2.022793,17.27,1.25022,42.16
2022-08-05 00:00:00,2023-08-05 00:00:00,2022-08-08 00:00:00,2023-08-04 00:00:00,56.1,1.640305,9.96,0.604875,46.14
2022-02-22 00:00:00,2023-02-22 00:00:00,2022-02-23 00:00:00,2023-02-22 00:00:00,5.72,0.335973,-4.02,-0.053346,9.74
2024-02-07 00:00:00,2025-02-06 00:00:00,2024-02-08 00:00:00,2025-02-06 00:00:00,124.85,2.861784,9.3,1.817158,115.55
2022-06-18 00:00:00,2023-06-18 00:00:00,2022-06-22 00:00:00,2023-06-16 00:00:00,81.44,2.01524,19.3,1.003306,62.14
2024-06-03 00:00:00,2025-06-03 00:00:00,2024-06-04 00:00:00,2025-06-03 00:00:00,81.84,1.888071,2.76,1.873623,79.08
2024-04-08 00:00:00,2025-04-08 00:00:00,2024-04-09 00:00:00,2025-04-08 00:00:00,46.2,1.325631,4.56,1.409796,41.64
2022-10-01 00:00:00,2023-10-01 00:00:00,2022-10-04 00:00:00,2023-09-29 00:00:00,65.28,1.83064,14.88,0.929767,50.4
2021-10-22 00:00:00,2022-10-22 00:00:00,2021-10-25 00:00:00,2022-10-21 00:00:00,-21.2,-0.589498,-16.59,-0.681954,-4.61
2022-08-20 00:00:00,2023-08-20 00:00:00,2022-08-23 00:00:00,2023-08-18 00:00:00,55.48,1.612424,7.59,0.492846,47.89
2023-08-10 00:00:00,2024-08-09 00:00:00,2023-08-11 00:00:00,2024-08-09 00:00:00,66.93,2.141483,23.15,1.962027,43.78
2021-10-03 00:00:00,2022-10-03 00:00:00,2021-10-05 00:00:00,2022-10-03 00:00:00,-20.79,-0.57539,-14.07,-0.582911,-6.72
2021-12-28 00:00:00,2022-12-28 00:00:00,2021-12-29 00:00:00,2022-12-28 00:00:00,-25.22,-0.683397,-19.84,-0.797487,-5.38
2023-08-08 00:00:00,2024-08-07 00:00:00,2023-08-09 00:00:00,2024-08-07 00:00:00,65.76,2.170023,23.12,1.951635,42.64
2022-02-03 00:00:00,2023-02-03 00:00:00,2022-02-04 00:00:00,2023-02-03 00:00:00,0.05,0.17816,-6.61,-0.165026,6.66
2021-08-05 00:00:00,2022-08-05 00:00:00,2021-08-06 00:00:00,2022-08-05 00:00:00,-9.11,-0.150946,-5.23,-0.160594,-3.88
2023-06-13 00:00:00,2024-06-12 00:00:00,2023-06-14 00:00:00,2024-06-12 00:00:00,81.88,2.777698,25.62,2.088554,56.26
2022-05-26 00:00:00,2023-05-26 00:00:00,2022-05-27 00:00:00,2023-05-26 00:00:00,42.71,1.260874,2.86,0.239767,39.85
2022-09-30 00:00:00,2023-09-30 00:00:00,2022-10-03 00:00:00,2023-09-29 00:00:00,71.18,1.931305,18.44,1.098308,52.74
2022-09-28 00:00:00,2023-09-28 00:00:00,2022-09-29 00:00:00,2023-09-28 00:00:00,70.05,1.912405,19.98,1.157432,50.07
2022-06-05 00:00:00,2023-06-05 00:00:00,2022-06-07 00:00:00,2023-06-05 00:00:00,54.78,1.527506,4.47,0.315595,50.31
2024-05-09 00:00:00,2025-05-09 00:00:00,2024-05-10 00:00:00,2025-05-09 00:00:00,85.28,1.876523,4.25,2.084173,81.03
2022-03-21 00:00:00,2023-03-21 00:00:00,2022-03-22 00:00:00,2023-03-21 00:00:00,-5.12,0.017535,-9.77,-0.325437,4.65
2024-06-26 00:00:00,2025-06-26 00:00:00,2024-06-27 00:00:00,2025-06-26 00:00:00,88.31,1.978556,-0.94,-0.889792,89.25
2023-01-27 00:00:00,2024-01-27 00:00:00,2023-01-30 00:00:00,2024-01-26 00:00:00,71.23,2.519167,23.52,1.763925,47.71
2021-11-13 00:00:00,2022-11-13 00:00:00,2021-11-16 00:00:00,2022-11-11 00:00:00,-19.44,-0.528231,-13.8,-0.501088,-5.64
2022-03-18 00:00:00,2023-03-18 00:00:00,2022-03-21 00:00:00,2023-03-17 00:00:00,-4.16,0.045517,-10.75,-0.374168,6.59
2024-02-11 00:00:00,2025-02-10 00:00:00,2024-02-13 00:00:00,2025-02-10 00:00:00,121.35,2.867637,10.24,2.055156,111.11
2023-07-18 00:00:00,2024-07-17 00:00:00,2023-07-19 00:00:00,2024-07-17 00:00:00,67.46,2.430134,24.06,1.991371,43.4
2022-07-29 00:00:00,2023-07-29 00:00:00,2022-08-01 00:00:00,2023-07-28 00:00:00,68.79,1.873843,13.05,0.754307,55.74
2024-01-18 00:00:00,2025-01-17 00:00:00,2024-01-19 00:00:00,2025-01-17 00:00:00,119.88,2.836609,12.9,2.195021,106.98
2022-05-29 00:00:00,2023-05-29 00:00:00,2022-06-01 00:00:00,2023-05-26 00:00:00,51.26,1.456197,4.28,0.307007,46.98
2022-10-07 00:00:00,2023-10-07 00:00:00,2022-10-10 00:00:00,2023-10-06 00:00:00,80.55,2.131569,21.19,1.267203,59.36
2023-10-22 00:00:00,2024-10-21 00:00:00,2023-10-24 00:00:00,2024-10-21 00:00:00,110.22,2.899616,29.09,3.111778,81.13
2023-02-12 00:00:00,2024-02-12 00:00:00,2023-02-14 00:00:00,2024-02-12 00:00:00,71.31,2.563805,23.25,1.77092,48.06
2022-09-05 00:00:00,2023-09-05 00:00:00,2022-09-07 00:00:00,2023-09-05 00:00:00,82.66,2.115746,14.78,0.860173,67.88
2023-11-27 00:00:00,2024-11-26 00:00:00,2023-11-28 00:00:00,2024-11-26 00:00:00,131.12,3.011778,20.21,2.670278,110.91
2024-03-04 00:00:00,2025-03-04 00:00:00,2024-03-05 00:00:00,2025-03-04 00:00:00,75.19,2.092536,7.39,1.750532,67.8
2023-08-04 00:00:00,2024-08-03 00:00:00,2023-08-07 00:00:00,2024-08-02 00:00:00,56.78,2.013891,21.76,1.837428,35.02
2024-04-07 00:00:00,2025-04-07 00:00:00,2024-04-09 00:00:00,2025-04-07 00:00:00,43.18,1.266092,4.56,1.409796,38.62
2022-12-18 00:00:00,2023-12-18 00:00:00,2022-12-20 00:00:00,2023-12-18 00:00:00,79.16,2.533638,25.91,1.815598,53.25
2022-12-18 00:00:00,2023-12-18 00:00:00,2022-12-20 00:00:00,2023-12-18 00:00:00,79.16,2.533638,25.91,1.815598,53.25
2022-12-06 00:00:00,2023-12-06 00:00:00,2022-12-07 00:00:00,2023-12-06 00:00:00,65.16,2.132524,17.49,1.255641,47.67
2022-01-27 00:00:00,2023-01-27 00:00:00,2022-01-28 00:00:00,2023-01-27 00:00:00,0.18,0.189954,-6.72,-0.169004,6.9
2022-08-16 00:00:00,2023-08-16 00:00:00,2022-08-17 00:00:00,2023-08-16 00:00:00,48.94,1.485976,4.73,0.342539,44.21
2023-02-16 00:00:00,2024-02-16 00:00:00,2023-02-17 00:00:00,2024-02-16 00:00:00,79.57,2.771637,24.52,1.84365,55.05
2021-10-12 00:00:00,2022-10-12 00:00:00,2021-10-13 00:00:00,2022-10-12 00:00:00,-21.79,-0.611788,-16.83,-0.71343,-4.96
2021-10-30 00:00:00,2022-10-30 00:00:00,2021-11-02 00:00:00,2022-10-28 00:00:00,-20.26,-0.559835,-14.5,-0.567244,-5.76
2021-10-18 00:00:00,2022-10-18 00:00:00,2021-10-19 00:00:00,2022-10-18 00:00:00,-22.36,-0.637832,-16.4,-0.675965,-5.96
2021-08-20 00:00:00,2022-08-20 00:00:00,2021-08-23 00:00:00,2022-08-19 00:00:00,-12.94,-0.283297,-4.27,-0.109186,-8.67
2024-06-23 00:00:00,2025-06-23 00:00:00,2024-06-25 00:00:00,2025-06-23 00:00:00,85.13,1.925644,-0.66,-0.573398,85.79
2023-10-09 00:00:00,2024-10-08 00:00:00,2023-10-10 00:00:00,2024-10-08 00:00:00,90.67,2.581655,25.85,2.638022,64.82
2024-04-24 00:00:00,2025-04-24 00:00:00,2024-04-25 00:00:00,2025-04-24 00:00:00,69.84,1.650127,7.84,2.952819,62.0
2022-12-17 00:00:00,2023-12-17 00:00:00,2022-12-20 00:00:00,2023-12-15 00:00:00,79.16,2.533638,25.21,1.777578,53.95
2021-10-03 00:00:00,2022-10-03 00:00:00,2021-10-05 00:00:00,2022-10-03 00:00:00,-20.79,-0.57539,-14.07,-0.582911,-6.72
2023-10-22 00:00:00,2024-10-21 00:00:00,2023-10-24 00:00:00,2024-10-21 00:00:00,110.22,2.899616,29.09,3.111778,81.13
2021-11-24 00:00:00,2022-11-24 00:00:00,2021-11-26 00:00:00,2022-11-23 00:00:00,-19.96,-0.53529,-10.99,-0.366717,-8.97
2023-12-01 00:00:00,2024-11-30 00:00:00,2023-12-04 00:00:00,2024-11-29 00:00:00,128.55,3.023685,19.75,2.660467,108.8
2022-12-29 00:00:00,2023-12-29 00:00:00,2022-12-30 00:00:00,2023-12-29 00:00:00,89.73,2.757093,26.18,1.858298,63.55
2023-02-05 00:00:00,2024-02-05 00:00:00,2023-02-07 00:00:00,2024-02-05 00:00:00,65.06,2.382051,20.44,1.569144,44.62
2023-02-28 00:00:00,2024-02-28 00:00:00,2023-03-01 00:00:00,2024-02-28 00:00:00,94.27,3.081708,30.2,2.220267,64.07
2023-10-12 00:00:00,2024-10-11 00:00:00,2023-10-13 00:00:00,2024-10-11 00:00:00,106.73,2.870841,26.74,2.750842,79.99
2024-02-23 00:00:00,2025-02-22 00:00:00,2024-02-26 00:00:00,2025-02-21 00:00:00,93.86,2.424466,7.64,1.71726,86.22
2022-01-09 00:00:00,2023-01-09 00:00:00,2022-01-11 00:00:00,2023-01-09 00:00:00,-19.27,-0.441874,-16.09,-0.606124,-3.18
2023-07-31 00:00:00,2024-07-30 00:00:00,2023-08-01 00:00:00,2024-07-30 00:00:00,56.38,2.084115,20.22,1.688598,36.16
2023-07-26 00:00:00,2024-07-25 00:00:00,2023-07-27 00:00:00,2024-07-25 00:00:00,62.97,2.253984,21.28,1.749736,41.69
2023-09-08 00:00:00,2024-09-07 00:00:00,2023-09-11 00:00:00,2024-09-06 00:00:00,60.07,1.926653,22.38,2.076299,37.69
2022-12-11 00:00:00,2023-12-11 00:00:00,2022-12-13 00:00:00,2023-12-11 00:00:00,60.87,2.065427,16.74,1.219274,44.13
2024-06-18 00:00:00,2025-06-18 00:00:00,2024-06-20 00:00:00,2025-06-18 00:00:00,80.94,1.861992,-0.74,-0.596853,81.68
2022-02-19 00:00:00,2023-02-19 00:00:00,2022-02-23 00:00:00,2023-02-17 00:00:00,8.27,0.403837,-1.92,0.037229,10.19
2021-08-13 00:00:00,2022-08-13 00:00:00,2021-08-16 00:00:00,2022-08-12 00:00:00,-6.01,-0.040215,-3.09,-0.049035,-2.92
2024-04-01 00:00:00,2025-04-01 00:00:00,2024-04-02 00:00:00,2025-04-01 00:00:00,57.76,1.619275,4.65,1.348505,53.11
2023-10-28 00:00:00,2024-10-27 00:00:00,2023-10-31 00:00:00,2024-10-25 00:00:00,116.54,2.993155,30.77,3.418075,85.77
2022-01-17 00:00:00,2023-01-17 00:00:00,2022-01-19 00:00:00,2023-01-17 00:00:00,-9.74,-0.114509,-10.52,-0.341097,0.78
2021-08-22 00:00:00,2022-08-22 00:00:00,2021-08-24 00:00:00,2022-08-22 00:00:00,-13.43,-0.30806,-6.42,-0.217181,-7.01
2023-06-24 00:00:00,2024-06-23 00:00:00,2023-06-27 00:00:00,2024-06-21 00:00:00,85.76,2.859646,26.59,2.19487,59.17
2021-11-12 00:00:00,2022-11-12 00:00:00,2021-11-15 00:00:00,2022-11-11 00:00:00,-19.38,-0.52632,-13.45,-0.483464,-5.93
2024-07-14 00:00:00,2025-07-14 00:00:00,2024-07-16 00:00:00,2025-07-14 00:00:00,95.11,2.084024,-4.18,-10.007786,99.29
2022-03-22 00:00:00,2023-03-22 00:00:00,2022-03-23 00:00:00,2023-03-22 00:00:00,-2.61,0.093167,-10.15,-0.342983,7.54
2023-04-07 00:00:00,2024-04-06 00:00:00,2023-04-11 00:00:00,2024-04-05 00:00:00,86.34,3.009828,28.37,2.250125,57.97
2023-07-21 00:00:00,2024-07-20 00:00:00,2023-07-24 00:00:00,2024-07-19 00:00:00,67.32,2.408249,22.56,1.881559,44.76
2022-08-18 00:00:00,2023-08-18 00:00:00,2022-08-19 00:00:00,2023-08-18 00:00:00,49.76,1.50297,5.09,0.361598,44.67
2022-12-02 00:00:00,2023-12-02 00:00:00,2022-12-05 00:00:00,2023-12-01 00:00:00,58.75,1.992729,16.7,1.203458,42.05
2023-10-10 00:00:00,2024-10-09 00:00:00,2023-10-11 00:00:00,2024-10-09 00:00:00,99.47,2.737905,25.34,2.599721,74.13
2022-01-13 00:00:00,2023-01-13 00:00:00,2022-01-14 00:00:00,2023-01-13 00:00:00,-14.0,-0.255946,-12.86,-0.447916,-1.14
2021-09-22 00:00:00,2022-09-22 00:00:00,2021-09-23 00:00:00,2022-09-22 00:00:00,-16.8,-0.431619,-14.28,-0.602949,-2.52
2022-07-03 00:00:00,2023-07-03 00:00:00,2022-07-06 00:00:00,2023-07-03 00:00:00,79.64,2.001222,17.69,0.944469,61.95
2021-12-20 00:00:00,2022-12-20 00:00:00,2021-12-21 00:00:00,2022-12-20 00:00:00,-22.67,-0.589844,-16.49,-0.629417,-6.18
2022-04-20 00:00:00,2023-04-20 00:00:00,2022-04-21 00:00:00,2023-04-20 00:00:00,24.62,0.814592,-4.38,-0.079583,29.0
2022-07-21 00:00:00,2023-07-21 00:00:00,2022-07-22 00:00:00,2023-07-21 00:00:00,72.71,1.942646,16.32,0.895998,56.39
2024-04-20 00:00:00,2025-04-20 00:00:00,2024-04-23 00:00:00,2025-04-17 00:00:00,61.56,1.523765,7.38,2.731122,54.18
2023-09-17 00:00:00,2024-09-16 00:00:00,2023-09-19 00:00:00,2024-09-16 00:00:00,80.89,2.377336,23.53,2.226063,57.36
2023-10-19 00:00:00,2024-10-18 00:00:00,2023-10-20 00:00:00,2024-10-18 00:00:00,110.68,2.893514,29.84,3.156436,80.84
2024-06-13 00:00:00,2025-06-13 00:00:00,2024-06-14 00:00:00,2025-06-13 00:00:00,75.29,1.80221,0.04,0.086951,75.25
2024-07-02 00:00:00,2025-07-02 00:00:00,2024-07-03 00:00:00,2025-07-02 00:00:00,94.0,2.04159,-1.86,-2.147753,95.86
2023-05-22 00:00:00,2024-05-21 00:00:00,2023-05-23 00:00:00,2024-05-21 00:00:00,93.61,2.952922,30.18,2.385356,63.43
2022-08-26 00:00:00,2023-08-26 00:00:00,2022-08-29 00:00:00,2023-08-25 00:00:00,65.12,1.813431,11.06,0.673023,54.06
2021-09-10 00:00:00,2022-09-10 00:00:00,2021-09-13 00:00:00,2022-09-09 00:00:00,-13.17,-0.291888,-7.66,-0.270346,-5.51
2024-06-10 00:00:00,2025-06-10 00:00:00,2024-06-11 00:00:00,2025-06-10 00:00:00,76.1,1.826974,1.12,0.898408,74.98
2022-01-24 00:00:00,2023-01-24 00:00:00,2022-01-25 00:00:00,2023-01-24 00:00:00,2.1,0.239736,-6.39,-0.152796,8.49
2023-08-10 00:00:00,2024-08-09 00:00:00,2023-08-11 00:00:00,2024-08-09 00:00:00,66.93,2.141483,23.15,1.962027,43.78
2023-02-16 00:00:00,2024-02-16 00:00:00,2023-02-17 00:00:00,2024-02-16 00:00:00,79.57,2.771637,24.52,1.84365,55.05
2023-09-22 00:00:00,2024-09-21 00:00:00,2023-09-25 00:00:00,2024-09-20 00:00:00,90.89,2.556513,26.52,2.543251,64.37
2024-05-06 00:00:00,2025-05-06 00:00:00,2024-05-07 00:00:00,2025-05-06 00:00:00,73.55,1.713266,5.0,2.350835,68.55
2023-11-17 00:00:00,2024-11-16 00:00:00,2023-11-20 00:00:00,2024-11-15 00:00:00,119.09,2.846717,20.39,2.646526,98.7
2022-06-20 00:00:00,2023-06-20 00:00:00,2022-06-22 00:00:00,2023-06-20 00:00:00,81.44,2.01524,18.68,0.974303,62.76
2022-09-05 00:00:00,2023-09-05 00:00:00,2022-09-07 00:00:00,2023-09-05 00:00:00,82.66,2.115746,14.78,0.860173,67.88
2023-03-15 00:00:00,2024-03-14 00:00:00,2023-03-16 00:00:00,2024-03-14 00:00:00,98.18,3.201804,31.98,2.431107,66.2
2022-09-02 00:00:00,2023-09-02 00:00:00,2022-09-06 00:00:00,2023-09-01 00:00:00,85.88,2.167105,17.35,0.980497,68.53
2021-12-29 00:00:00,2022-12-29 00:00:00,2021-12-30 00:00:00,2022-12-29 00:00:00,-26.22,-0.719674,-18.17,-0.709118,-8.05
2023-06-13 00:00:00,2024-06-12 00:00:00,2023-06-14 00:00:00,2024-06-12 00:00:00,81.88,2.777698,25.62,2.088554,56.26
2024-01-30 00:00:00,2025-01-29 00:00:00,2024-01-31 00:00:00,2025-01-29 00:00:00,123.74,2.837505,12.79,2.317256,110.95
2023-07-28 00:00:00,2024-07-27 00:00:00,2023-07-31 00:00:00,2024-07-26 00:00:00,57.43,2.11539,19.88,1.659072,37.55
2022-12-04 00:00:00,2023-12-04 00:00:00,2022-12-06 00:00:00,2023-12-04 00:00:00,62.36,2.091697,17.79,1.277388,44.57
2021-12-30 00:00:00,2022-12-30 00:00:00,2021-12-31 00:00:00,2022-12-30 00:00:00,-23.11,-0.602814,-18.18,-0.709587,-4.93
